player_id,matches,player_name,country,domestic_team,batting_style,bowling_style,dominant_hand,primary_role,secondary_role,height_cm,weight_kg,debut_year,experience_years,matches_test,matches_odi,matches_t20,matches_fc,matches_listA,runs,balls_faced_est,runs_per_match,batting_average_est,strike_rate,dot_ball_pct,boundary_pct,boundary_runs_est,fours_est,sixes_est,balls_per_boundary_est,boundary_ball_pct_est,singles_doubles_runs_est,rotation_index,dismissals_est,not_outs_est,fifty_plus_rate_est,century_rate_est,pp_runs,middle_runs_est,death_runs,powerplay_run_share_pct,middle_run_share_pct,death_run_share_pct,pp_sr,middle_sr,death_sr,acceleration_index,phase_balance_index,powerplay_batting_index,middle_overs_batting_index,death_finishing_index,pressure_batting_index,anchor_index,power_hitter_index,red_ball_batting_fit,white_ball_batting_fit,batting_impact_score,batting_rating,wickets,overs_bowled_est,balls_bowled_est,runs_conceded_est,wkts_per_match,bowling_average_est,economy,bowling_strike_rate_est,dot_balls_bowled_est,pp_wkts,middle_wkts_est,death_wkts,pp_eco,middle_eco,death_eco,pp_over_share_pct,middle_over_share_pct,death_over_share_pct,powerplay_bowling_index,middle_overs_bowling_index,death_bowling_index,economy_control_index,wicket_impact_index,new_ball_threat_index,closing_bowler_index,red_ball_bowling_fit,white_ball_bowling_fit,bowling_impact_score,bowling_rating,catches_est,runouts_est,stumpings_est,fielding_rating,availability_score,durability_index,workload_index,last10_bat_avg_est,last10_bowl_avg_est,recent_runs_est,recent_wkts_est,batting_form_index,bowling_form_index,consistency_index,allrounder_index,clutch_index,versatility_index,match_impact_score,county_red_ball_fit,county_white_ball_fit,format_specialism,upside_score,risk_score,market_value_index,salary_band_est,scouting_grade_num,scouting_grade,analyst_recommendation
1908,43,Sam Sibley 1908,Zimbabwe,Leicestershire,RHB,Medium pace,Right,Utility,Flexible,171,70,2012,14,5,8,15,6,9,495,381.9,11.51,12.69,129.6,30.5,17.0,84.2,11,7,21.22,4.71,409,107.08,39.0,4.0,0.0,3.81,127,279,89,25.66,56.36,17.98,126.1,115.4,150.2,68.48,55.27,79.62,98.56,90.55,83.08,100.0,90.3,91.52,100.0,76.6,86.18,12,63.8,383,478.9,0.28,39.91,7.51,31.88,117,5,3,4,7.3,8.14,7.95,28.0,50.0,22.0,56.6,58.61,59.83,81.16,48.8,43.23,42.81,63.07,67.55,72.04,68.67,12,3,0,88.89,86,88.87,17.78,11.17,38.04,98,3,47.4,43.77,63.0,77.43,71.08,73.67,68.42,73.0,79.97,Balanced multi-format,82.6,17.96,74.28,Strong squad asset,71.65,B,Monitor
1909,96,Ishan Sundar,India,Lancashire,LHB,Left-arm orthodox,Left,Bowler,Lower-order hitter,182,75,2011,15,13,17,30,17,19,191,139.5,1.99,2.12,136.9,36.9,13.6,26.0,5,1,23.25,4.3,165,118.26,90.0,6.0,0.0,0.64,54,97,40,28.27,50.79,20.94,150.5,127.9,126.7,31.75,66.43,90.24,100.0,78.01,67.51,93.36,74.29,65.06,97.5,52.46,66.87,141,599.2,3595,4410.1,1.47,31.28,7.36,25.5,1327,47,49,45,7.08,8.07,7.98,28.0,50.0,22.0,64.44,66.69,65.07,87.1,100.0,48.2,50.23,85.49,73.72,100.0,89.8,23,5,0,94.55,78,79.4,38.9,1.91,29.3,18,17,34.78,54.39,77.69,66.34,69.32,77.71,82.87,83.15,72.4,Red-ball leaning,67.54,35.08,76.94,High-value starter,80.83,A,Shortlist
1910,58,Jos Salt 1910,England,Yorkshire,RHB,Right-arm pace,Right,Bowler,Lower-order hitter,167,80,2014,12,8,10,18,10,12,444,293.8,7.66,8.22,151.1,29.9,14.4,63.9,10,4,20.99,4.76,380,129.32,54.0,4.0,0.0,2.47,139,216,89,31.31,48.65,20.05,150.0,152.4,162.8,59.82,70.7,92.48,100.0,97.71,84.44,100.0,88.8,83.87,100.0,72.91,82.42,68,293.3,1760,2328.5,1.17,34.24,7.94,25.88,526,18,32,18,7.58,7.69,8.43,28.0,50.0,22.0,55.16,63.6,56.76,74.78,93.27,42.26,42.83,77.9,63.57,100.0,85.37,15,4,0,87.83,84,82.87,35.4,7.56,31.5,73,11,49.33,56.95,74.19,71.89,73.57,78.55,80.74,76.78,66.57,Red-ball leaning,84.84,22.74,78.93,High-value starter,77.11,B+,Shortlist
1911,71,Ryan Head,Australia,Essex,LHB,Medium pace,Left,Utility,Flexible,178,64,2014,12,9,14,25,11,12,307,204.8,4.32,4.8,149.9,31.0,18.2,55.9,6,5,18.62,5.37,253,123.53,64.0,7.0,0.0,1.44,122,129,56,39.74,42.02,18.24,150.0,137.1,165.1,61.58,70.48,95.21,100.0,99.01,85.3,98.49,97.97,72.95,100.0,64.91,75.69,8,58.0,348,519.4,0.11,64.92,8.95,43.53,108,4,2,2,8.56,9.16,9.63,28.0,50.0,22.0,46.46,50.73,44.48,61.3,32.08,31.41,31.42,47.9,51.7,50.22,50.01,19,4,0,93.31,88,92.73,7.79,4.51,66.22,43,1,44.63,37.5,74.56,62.85,70.37,68.48,58.78,64.67,74.21,White-ball leaning,70.91,12.17,64.9,Development / squad,63.04,C+,Monitor
1912,46,Ish Phillips,New Zealand,Gloucestershire,RHB,Right-arm off-spin,Right,Utility,Flexible,189,69,2016,10,5,9,16,7,9,1266,784.9,27.52,30.14,161.3,25.8,17.1,216.5,29,17,17.06,5.86,1048,133.52,42.0,4.0,60.29,9.04,544,427,295,42.97,33.73,23.3,159.8,155.8,177.2,63.34,80.06,100.0,100.0,100.0,86.97,100.0,100.0,100.0,100.0,100.0,100.0,5,36.9,221,339.5,0.11,67.91,9.21,44.24,57,2,1,2,8.48,9.32,9.79,28.0,50.0,22.0,43.9,44.75,40.8,54.54,31.47,32.03,29.0,43.53,47.07,46.54,45.92,13,3,0,96.51,86,89.07,21.87,28.94,68.13,289,1,63.0,39.26,74.89,72.96,70.1,73.14,56.31,72.7,72.51,Balanced multi-format,88.98,13.71,67.72,Strong squad asset,62.83,C+,Monitor
1913,103,Kagiso du Plessis,South Africa,Durham,LHB,Left-arm orthodox,Left,Utility,Flexible,174,74,2014,12,13,20,37,16,17,344,319.4,3.34,3.7,107.7,40.3,12.0,41.3,6,3,35.49,2.82,302,94.55,93.0,10.0,0.0,1.11,132,110,102,38.37,31.98,29.65,103.2,104.2,117.9,61.27,89.26,71.81,83.73,75.54,70.83,82.3,67.72,67.88,84.45,49.1,62.63,76,341.8,2051,2594.0,0.74,34.13,7.59,26.98,826,32,22,22,6.7,7.49,8.56,28.0,50.0,22.0,68.44,73.2,59.59,85.92,73.99,50.19,43.85,77.93,72.34,98.67,86.9,26,5,0,92.89,88,94.87,23.01,3.62,33.68,37,8,41.45,61.8,90.22,74.77,72.3,79.44,83.75,78.1,76.57,Balanced multi-format,74.04,5.73,79.89,High-value starter,81.18,A,Shortlist
1914,18,Danish Shafique,Pakistan,Warwickshire,RHB,Left-arm orthodox,Right,Bowler,Lower-order hitter,185,79,2020,6,2,3,5,3,5,0,0.0,0.0,0.0,126.8,41.1,15.5,0.0,0,0,0.0,0.0,0,0.0,17.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,130.5,115.1,145.4,61.43,0.0,70.5,57.55,82.3,69.86,0.0,84.99,0.0,98.68,45.67,47.51,26,110.6,664,702.3,1.44,27.01,6.35,25.52,273,9,11,6,6.18,5.79,7.67,28.0,50.0,22.0,74.22,89.11,68.8,100.0,100.0,56.38,51.49,96.73,82.63,100.0,94.84,6,2,0,98.0,82,78.2,36.87,0.0,26.2,0,17,38.13,52.16,37.56,59.17,61.46,55.61,77.9,78.98,76.28,Balanced multi-format,85.51,37.67,79.48,High-value starter,77.8,B+,Shortlist
1915,108,Kusal Dananjaya,Sri Lanka,Somerset,LHB,Right-arm off-spin,Left,Utility,Flexible,170,84,2016,10,14,21,38,17,18,1098,905.2,10.17,11.32,121.3,29.1,18.7,205.3,27,16,21.05,4.75,894,98.76,97.0,11.0,0.0,3.4,338,379,381,30.78,34.52,34.7,112.3,122.3,143.5,73.93,95.57,75.49,94.47,92.14,84.75,99.0,91.66,92.76,100.0,71.69,84.03,7,67.6,406,642.9,0.06,91.84,9.51,57.94,118,3,3,1,9.14,10.31,10.1,28.0,50.0,22.0,40.51,39.82,39.26,52.32,23.3,25.96,27.57,38.41,44.8,40.85,41.23,27,5,0,91.0,88,95.2,12.14,11.55,87.55,92,1,57.22,22.68,91.31,62.63,72.74,74.45,56.62,73.3,72.5,Balanced multi-format,74.26,5.2,64.21,Development / squad,63.13,C+,Monitor
1916,28,Obed Russell,West Indies,Kent,RHB,Left-arm orthodox,Right,Utility,Flexible,181,68,2021,5,3,5,10,4,6,334,257.9,11.93,12.85,129.5,31.1,19.9,66.5,11,4,17.19,5.82,266,103.13,26.0,2.0,0.0,3.85,149,115,70,44.61,34.43,20.96,115.5,126.3,135.1,65.03,75.92,81.37,97.54,83.58,78.83,100.0,91.35,92.25,100.0,76.59,86.36,2,18.3,110,180.5,0.07,90.24,9.88,54.8,34,0,2,0,9.88,9.24,10.2,28.0,50.0,22.0,35.62,50.36,39.2,48.34,24.75,19.08,27.44,40.69,41.96,39.31,40.32,9,2,0,94.97,90,91.87,13.13,13.36,84.52,113,1,63.5,26.17,72.21,63.34,65.29,69.35,51.34,68.19,69.27,Balanced multi-format,92.44,13.39,65.2,Strong squad asset,58.3,C+,Development watchlist
1917,106,Ben Potts 1917,Bangladesh,Sussex,LHB,Right-arm leg-spin,Left,Bowler,Lower-order hitter,166,73,2018,8,14,19,33,19,21,36,41.9,0.34,0.36,85.9,38.5,9.7,3.5,1,0,41.91,2.39,32,76.36,99.0,7.0,0.0,0.11,12,12,12,33.33,33.33,33.33,83.0,78.1,97.5,61.12,98.67,61.32,66.47,65.08,63.76,61.74,55.46,51.34,69.48,35.04,47.72,111,482.9,2897,3896.7,1.05,35.11,8.07,26.1,1115,36,54,21,7.46,8.14,8.02,28.0,50.0,22.0,61.46,67.57,63.53,78.12,87.86,43.58,46.45,78.36,68.85,100.0,86.8,25,5,0,87.7,84,86.07,27.73,0.32,32.3,3,11,24.25,52.74,91.01,55.26,70.51,75.71,83.36,82.16,69.35,Red-ball leaning,78.2,15.42,79.27,High-value starter,80.32,A,Shortlist
1918,7,Mark Ali 1918,Afghanistan,Surrey,RHB,Right-arm off-spin,Right,Bowler,Lower-order hitter,177,78,2010,16,0,1,2,1,3,1,1.1,0.14,0.14,93.9,34.3,10.2,0.1,0,0,0.0,0.0,1,93.9,7.0,0.0,0.0,0.0,0,1,0,0.0,100.0,0.0,96.8,104.4,112.1,61.73,0.0,56.7,100.0,63.18,68.72,75.38,61.68,36.03,73.48,37.56,46.16,8,34.6,207,311.1,1.14,38.89,9.0,25.93,71,3,4,1,8.31,8.77,9.89,28.0,50.0,22.0,52.67,59.0,44.42,62.58,92.0,36.64,32.53,71.8,53.75,100.0,81.39,4,1,0,100.0,82,77.47,29.78,0.13,39.67,1,13,27.39,52.76,39.74,51.77,54.19,45.21,68.34,62.19,53.88,Red-ball leaning,85.95,37.23,69.85,Strong squad asset,64.22,C+,Monitor
1919,6,Jamie Woakes 1919,Ireland,Nottinghamshire,LHB,Left-arm orthodox,Left,Utility,Flexible,188,83,2011,15,0,1,2,0,3,0,0.0,0.0,0.0,121.1,46.2,8.9,0.0,0,0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,115.7,122.2,122.2,54.98,0.0,62.82,61.1,68.54,61.83,0.0,62.35,0.0,85.08,42.64,42.59,5,22.2,133,200.0,0.83,40.0,9.01,26.64,62,1,3,1,8.98,9.36,9.2,28.0,50.0,22.0,52.88,64.7,56.16,69.58,78.38,28.51,40.98,71.2,60.71,94.3,80.12,4,0,0,100.0,86,86.4,22.2,0.0,40.14,0,10,27.42,54.07,42.63,61.36,55.33,43.4,68.3,37.71,67.62,White-ball leaning,76.53,26.2,70.22,Strong squad asset,62.05,C+,Monitor
1920,15,Dom Crawley 1920,Zimbabwe,Hampshire,RHB,Medium pace,Right,Utility,Flexible,173,67,2012,14,1,3,5,2,4,33,30.6,2.2,2.36,107.7,44.6,10.4,3.4,1,0,30.64,3.26,29,94.65,14.0,1.0,0.0,0.0,11,16,6,33.33,48.48,18.18,106.8,89.9,113.7,55.29,70.36,70.81,80.73,69.55,65.54,79.96,62.68,56.77,80.84,45.27,57.04,2,13.5,81,127.8,0.13,63.92,9.47,40.5,36,1,1,0,9.07,9.77,11.13,28.0,50.0,22.0,50.6,58.25,36.9,62.18,34.96,26.9,25.83,51.47,50.44,51.7,51.33,6,2,0,100.0,86,87.0,7.44,2.22,63.07,19,1,37.37,40.23,64.27,54.18,56.63,62.66,54.6,57.17,62.94,Balanced multi-format,90.85,18.36,65.33,Strong squad asset,56.78,C,Development watchlist
1921,68,Hardik Gaikwad,India,Middlesex,LHB,Left-arm pace,Left,Bowler,Lower-order hitter,184,72,2010,16,9,12,21,12,14,146,115.6,2.15,2.28,126.3,34.3,7.8,11.4,1,1,57.8,1.73,136,117.65,64.0,4.0,0.0,0.68,46,71,29,31.51,48.63,19.86,117.0,117.6,129.3,59.43,70.74,76.82,100.0,78.24,74.92,96.34,62.44,67.79,90.32,51.67,65.36,108,456.9,2742,3481.8,1.59,32.24,7.62,25.39,940,33,57,18,7.62,7.28,9.47,28.0,50.0,22.0,58.53,71.98,49.06,81.9,100.0,43.3,36.99,85.26,64.56,100.0,87.46,17,3,0,90.6,84,83.53,42.02,2.19,31.27,19,15,43.45,62.1,75.98,64.41,67.43,75.88,80.73,82.48,65.42,Red-ball leaning,81.2,21.82,77.78,High-value starter,78.02,A,Shortlist
1922,35,Brydon Crawley 1922,England,Leicestershire,RHB,Left-arm orthodox,Right,Utility,Flexible,169,77,2013,13,4,7,12,5,7,492,344.8,14.06,15.38,142.7,33.6,20.0,98.4,17,5,15.67,6.38,394,114.28,32.0,3.0,0.0,4.61,190,213,89,38.62,43.29,18.09,147.0,153.9,154.4,55.67,70.18,92.95,100.0,93.35,80.88,100.0,98.33,99.6,100.0,85.48,92.64,5,32.8,197,284.7,0.14,56.93,8.67,39.4,66,2,1,2,8.38,8.39,9.17,28.0,50.0,22.0,49.46,59.23,49.99,66.78,36.17,33.04,35.56,53.8,56.57,55.79,55.49,11,3,0,92.31,80,82.33,15.48,15.07,54.28,134,1,57.45,44.02,71.1,74.06,69.17,74.56,61.25,75.02,75.55,Balanced multi-format,68.22,30.07,65.85,Strong squad asset,66.86,B,Monitor
1923,73,Mitchell Hazlewood,Australia,Lancashire,LHB,Right-arm off-spin,Left,Bowler,Lower-order hitter,180,82,2012,14,10,13,23,13,14,156,121.1,2.14,2.29,128.8,40.4,11.6,18.1,3,1,30.28,3.3,138,113.94,68.0,5.0,0.0,0.69,68,45,43,43.59,28.85,27.56,130.7,115.9,121.6,43.02,78.82,85.99,93.65,76.89,68.34,92.64,68.11,67.59,92.42,50.96,65.48,131,550.8,3305,3789.3,1.79,28.93,6.88,25.23,1335,38,70,23,7.24,6.34,6.73,26.51,51.49,22.0,65.44,85.48,76.82,95.92,100.0,47.0,56.92,94.21,81.61,100.0,93.96,18,4,0,91.59,84,83.87,46.93,2.29,27.09,21,20,48.02,51.68,79.19,67.72,73.6,83.49,86.65,89.71,79.21,Red-ball leaning,83.84,20.54,84.46,High-value starter,85.77,A+,Priority target
1924,99,Mitchell Blundell,New Zealand,Yorkshire,RHB,Right-arm off-spin,Right,Utility,Flexible,165,66,2012,14,12,19,35,15,18,1453,1099.1,14.68,16.14,132.2,27.9,17.2,249.9,32,20,21.14,4.73,1205,109.64,90.0,9.0,0.0,4.84,559,618,276,38.47,42.53,19.0,130.3,126.7,151.7,66.41,71.99,86.52,100.0,91.71,83.69,100.0,91.34,100.0,100.0,84.94,92.47,16,100.3,602,948.8,0.16,59.3,9.46,37.61,168,5,6,5,9.42,9.53,10.35,28.0,50.0,22.0,37.68,45.11,36.76,52.3,38.37,23.62,26.24,45.27,43.21,48.06,46.15,25,6,0,92.3,82,88.6,17.18,16.47,54.56,154,2,60.86,24.38,80.31,69.31,68.76,70.69,56.93,74.94,70.75,Balanced multi-format,68.06,24.02,62.47,Development / squad,63.29,C+,Monitor
1925,8,Tabraiz Miller,South Africa,Essex,LHB,Left-arm orthodox,Left,Utility,Flexible,176,71,2017,9,1,1,2,1,3,50,39.1,6.25,6.25,127.9,37.2,15.8,7.9,2,0,19.55,5.12,42,107.44,8.0,0.0,0.0,0.0,21,21,8,42.0,42.0,16.0,126.9,130.6,140.2,60.2,66.0,84.36,100.0,84.28,77.4,94.83,83.83,74.65,99.41,62.14,74.59,2,10.9,66,92.7,0.25,46.36,8.48,32.8,24,1,1,0,8.33,8.73,10.03,28.0,50.0,22.0,52.43,60.14,43.47,71.6,46.59,34.03,30.43,59.41,56.96,63.87,61.03,5,0,0,100.0,86,86.53,13.09,6.5,47.28,69,2,57.02,37.56,64.93,67.81,64.1,70.85,62.38,66.4,73.96,Balanced multi-format,86.99,18.33,70.85,Strong squad asset,65.5,B,Monitor
1926,65,Usman Khushdil,Pakistan,Gloucestershire,RHB,Medium pace,Right,Utility,Flexible,187,76,2015,11,8,13,23,10,11,1071,750.5,16.48,18.15,142.7,30.3,20.9,223.8,33,15,15.64,6.4,849,113.12,59.0,6.0,0.0,5.45,475,378,218,44.35,35.29,20.35,132.4,141.3,155.5,67.71,74.71,89.04,100.0,94.77,85.03,100.0,100.0,100.0,100.0,92.16,96.08,13,75.8,455,630.2,0.2,48.47,8.31,35.0,138,5,3,5,8.29,8.15,8.32,28.0,50.0,22.0,48.32,58.25,56.29,69.84,42.29,34.01,40.17,56.72,59.72,61.46,59.84,17,4,0,96.18,88,92.33,18.55,15.97,48.64,140,2,49.84,36.91,77.43,77.96,74.51,76.97,66.14,78.08,78.25,Balanced multi-format,71.49,11.35,69.9,Strong squad asset,70.95,B,Monitor
1927,90,Sachith Fernando,Sri Lanka,Durham,LHB,Right-arm off-spin,Left,Utility,Flexible,172,81,2015,11,11,18,32,14,15,452,319.4,5.02,5.58,141.5,38.9,21.4,96.7,20,3,13.89,7.2,354,110.82,81.0,9.0,0.0,1.67,143,180,129,31.64,39.82,28.54,131.4,141.1,130.6,49.39,88.35,82.42,100.0,83.6,74.13,92.25,92.86,76.29,100.0,62.25,75.2,0,33.0,198,278.8,0.0,0.0,8.45,0.0,77,0,0,0,8.05,8.36,9.9,28.0,50.0,22.0,54.94,64.13,45.4,73.04,100.0,35.55,31.78,79.8,58.84,74.71,72.02,23,4,0,89.47,88,94.0,5.75,5.02,0.0,45,0,43.36,47.61,87.18,73.61,68.78,81.26,73.48,80.79,76.23,Balanced multi-format,87.44,7.19,77.52,High-value starter,75.49,B+,Shortlist
1928,53,Kavem McCoy,West Indies,Warwickshire,RHB,Right-arm off-spin,Right,Bowler,Lower-order hitter,183,65,2018,8,7,9,16,9,12,114,118.9,2.15,2.28,95.9,41.8,13.3,15.2,2,1,39.62,2.52,100,84.12,50.0,3.0,0.0,0.68,41,46,27,35.96,40.35,23.68,93.2,95.1,95.6,51.84,81.37,66.17,78.67,61.68,61.25,71.4,62.76,57.45,73.98,41.34,53.53,102,427.4,2565,3013.4,1.92,29.54,7.05,25.14,1072,31,51,20,6.17,7.72,6.82,24.8,54.12,21.08,75.23,75.71,77.07,94.38,100.0,57.15,57.72,90.75,83.53,100.0,93.57,14,4,0,94.9,84,82.53,50.63,2.1,28.66,20,21,31.44,60.46,78.55,61.55,70.32,78.61,85.51,87.09,79.57,Balanced multi-format,75.71,21.37,81.87,High-value starter,84.63,A,Priority target
1929,111,Zak Sibley 1929,Bangladesh,Somerset,LHB,Medium pace,Left,Utility,Flexible,168,70,2016,10,14,22,39,17,19,1606,1152.1,14.47,16.06,139.4,32.1,18.3,293.9,37,24,18.89,5.29,1314,114.05,100.0,11.0,0.0,4.82,597,718,291,37.17,44.71,18.12,140.5,133.6,159.4,64.49,70.24,89.82,100.0,95.85,84.44,100.0,96.48,100.0,100.0,86.46,93.23,6,64.7,388,595.9,0.05,99.31,9.21,64.7,125,2,2,2,9.04,9.54,9.15,28.0,50.0,22.0,43.05,48.64,49.22,58.32,20.71,26.78,34.63,42.25,51.32,43.68,45.23,27,6,0,92.39,88,95.4,13.88,15.1,94.68,145,1,57.28,36.88,82.6,69.23,73.42,71.27,57.88,74.57,74.99,Balanced multi-format,86.52,8.16,68.46,Strong squad asset,64.64,C+,Monitor
1930,81,Adil Anderson 1930,Afghanistan,Kent,RHB,Right-arm pace,Right,Bowler,Lower-order hitter,179,75,2018,8,11,14,25,14,17,0,0.0,0.0,0.0,113.7,49.6,6.5,0.0,0,0,0.0,0.0,0,0.0,76.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,115.1,102.2,120.3,53.99,0.0,61.88,51.1,67.14,58.93,0.0,56.4,0.0,80.22,40.21,40.16,95,409.7,2458,3494.7,1.17,36.79,8.53,25.88,1219,30,40,25,8.91,9.0,9.27,28.0,50.0,22.0,56.7,70.62,58.05,78.34,93.29,30.77,43.72,81.25,65.83,100.0,86.77,20,5,0,94.23,84,84.4,30.35,0.0,34.46,0,11,28.09,60.72,51.38,51.47,56.78,45.46,73.96,72.29,63.11,Red-ball leaning,70.28,30.04,70.87,Strong squad asset,71.46,B,Monitor
1931,8,Jonny Bairstow 1931,Ireland,Sussex,LHB,Left-arm orthodox,Left,Utility,Flexible,190,80,2023,3,1,1,2,1,3,0,0.0,0.0,0.0,110.9,39.9,9.3,0.0,0,0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,106.7,108.0,105.1,48.77,0.0,60.04,54.0,59.2,55.95,0.0,57.24,0.0,76.71,38.91,38.63,5,22.9,138,188.1,0.62,37.61,8.2,27.52,55,2,1,2,7.1,7.42,9.26,28.0,50.0,22.0,64.64,73.05,53.36,77.14,68.6,46.1,39.86,72.93,65.69,88.63,78.97,5,0,0,100.0,90,90.53,17.2,0.0,34.6,0,6,31.25,59.43,43.88,58.8,52.15,43.07,67.0,38.69,65.49,White-ball leaning,94.78,23.9,73.64,Strong squad asset,61.04,C+,Monitor
1932,67,Craig Bethell 1932,Zimbabwe,Surrey,RHB,Right-arm leg-spin,Right,Bowler,Lower-order hitter,175,64,2007,19,9,12,21,12,13,3,4.2,0.04,0.05,71.3,38.4,6.2,0.2,0,0,0.0,0.0,3,71.3,63.0,4.0,0.0,0.01,1,1,1,33.33,33.33,33.33,73.8,62.5,81.1,55.6,98.67,57.2,57.41,55.54,56.74,57.13,42.02,48.41,57.0,29.28,40.99,68,296.6,1779,2259.8,1.01,33.23,7.62,26.17,683,22,34,12,7.49,7.81,8.19,28.0,50.0,22.0,61.09,70.11,61.82,84.36,86.46,43.22,45.07,80.82,70.65,100.0,87.87,17,4,0,90.45,84,83.47,26.62,0.05,33.9,0,10,33.05,47.83,83.47,52.43,64.95,73.62,81.48,81.61,68.94,Red-ball leaning,78.69,19.22,78.28,High-value starter,79.0,A,Shortlist
1933,49,Prithvi Sundar,India,Nottinghamshire,LHB,Right-arm off-spin,Left,Utility,Flexible,186,69,2009,17,6,9,17,7,10,445,363.3,9.08,9.89,122.5,27.9,16.0,71.2,9,6,24.22,4.13,373,102.68,45.0,4.0,0.0,2.97,174,163,108,39.1,36.63,24.27,129.0,113.1,135.9,55.29,82.54,86.16,91.38,84.43,76.34,99.19,83.01,89.84,97.33,67.6,80.59,34,154.0,924,1191.7,0.69,35.05,7.74,27.17,258,9,18,7,6.9,7.83,8.54,28.0,50.0,22.0,58.64,59.94,53.7,76.38,71.92,47.37,39.02,69.89,64.01,90.69,78.82,14,2,0,92.69,86,89.27,26.27,10.09,35.17,82,8,58.32,45.35,74.9,79.71,69.18,80.35,75.82,78.37,77.22,Balanced multi-format,92.98,13.62,80.39,High-value starter,76.61,B+,Shortlist
1934,20,Chris Lawrence 1934,England,Hampshire,RHB,Left-arm orthodox,Right,Bowler,Lower-order hitter,171,74,2011,15,2,3,6,3,6,137,130.0,6.85,7.21,105.4,33.9,20.7,28.4,4,2,21.66,4.62,109,83.86,19.0,1.0,0.0,0.0,49,53,35,35.77,38.69,25.55,102.9,109.8,117.7,61.35,85.09,72.04,85.54,75.5,72.06,80.07,86.94,74.3,89.4,57.02,69.43,20,87.3,524,701.3,1.0,35.06,8.03,26.2,178,7,10,3,7.72,7.59,9.12,28.0,50.0,22.0,56.68,67.79,51.23,75.92,85.8,41.32,37.36,76.94,62.47,100.0,84.85,6,2,0,88.4,82,78.33,32.7,7.5,34.6,65,12,54.19,50.67,71.91,65.14,65.77,78.18,78.14,75.43,63.46,Red-ball leaning,82.38,25.58,76.26,High-value starter,74.66,B+,Shortlist
1935,114,Pat Philippe,Australia,Middlesex,LHB,Right-arm pace,Left,Bowler,Lower-order hitter,182,79,2008,18,15,20,36,20,23,0,0.0,0.0,0.0,112.2,34.8,9.3,0.0,0,0,0.0,0.0,0,0.0,107.0,7.0,0.0,0.0,0,0,0,0.0,0.0,0.0,112.1,103.5,119.0,55.29,0.0,63.48,51.75,66.84,61.45,0.0,62.11,0.0,81.3,40.34,40.49,175,741.8,4451,4970.1,1.54,28.4,6.7,25.43,1549,45,79,51,6.43,6.33,7.85,28.0,50.0,22.0,67.81,79.45,65.14,95.08,100.0,53.29,50.07,92.11,77.78,100.0,92.47,27,6,0,97.22,84,86.6,39.04,0.0,27.55,0,14,22.27,56.86,58.14,54.48,61.73,50.24,79.64,81.92,72.97,Red-ball leaning,87.63,26.68,80.3,High-value starter,78.76,A,Shortlist
1936,30,Mark Santner,New Zealand,Leicestershire,RHB,Right-arm off-spin,Right,Utility,Flexible,167,84,2013,13,3,6,10,4,7,419,297.4,13.97,15.52,140.9,24.2,18.7,78.4,12,5,17.49,5.72,341,114.67,27.0,3.0,0.0,4.66,148,167,104,35.32,39.86,24.82,137.6,146.8,158.0,65.64,83.64,89.44,100.0,97.15,86.5,100.0,96.77,100.0,100.0,86.04,93.02,5,31.0,186,279.9,0.17,55.99,9.03,37.2,45,1,3,1,8.99,8.95,9.35,28.0,50.0,22.0,38.8,46.58,43.97,56.1,38.92,27.36,31.11,47.23,47.53,51.01,49.19,10,2,0,90.8,86,88.0,16.11,13.97,53.37,147,2,53.16,35.06,74.27,71.11,70.69,74.86,58.33,73.81,72.84,Balanced multi-format,84.85,14.4,67.86,Strong squad asset,64.33,C+,Monitor
1937,14,David de Kock,South Africa,Lancashire,LHB,Right-arm leg-spin,Left,Bowler,Lower-order hitter,178,68,2015,11,1,2,4,2,5,44,29.7,3.14,3.14,148.0,37.5,12.8,5.6,1,0,29.73,3.36,40,134.55,14.0,0.0,0.0,0.0,16,15,13,36.36,34.09,29.55,145.2,143.8,150.4,53.99,93.09,90.57,100.0,93.5,79.95,100.0,80.8,76.16,100.0,60.38,74.23,32,126.0,756,664.0,2.29,20.75,5.27,23.62,284,14,12,6,5.04,4.8,5.48,22.22,58.89,18.89,84.18,94.78,87.56,100.0,100.0,70.64,65.57,98.43,91.69,100.0,97.53,5,1,0,95.06,82,77.93,56.12,2.89,19.44,35,24,41.83,61.64,74.37,73.88,80.84,92.72,89.88,91.22,88.43,Balanced multi-format,70.87,24.9,84.84,High-value starter,89.86,A+,Priority target
